Air temperature [K],Process temperature [K],Torque [Nm],Tool wear [min],Rotational speed [rad/s],Power [W],type_encoded
303.7,312.9,52.7,46,151.2153263927887,7969.047700899965,2
303.7,312.8,47.3,49,143.04718549345523,6766.131873840432,2
303.8,312.9,48.3,52,151.0058868825494,7293.584336427135,1
303.7,312.8,42.8,54,155.82299561805374,6669.224212452699,0
303.7,312.8,40.7,59,159.48818704724184,6491.169212822743,1
303.7,312.8,38.3,61,161.58258214963502,6188.61289633102,1
303.7,312.8,33.8,63,171.11207986552407,5783.588299454713,2
303.8,312.9,27.8,66,190.06635554218246,5283.844684072673,2
303.8,312.9,35.2,69,166.92328966073768,5875.6997960579665,2
303.8,313.0,38.6,72,152.053084433746,5869.249059142596,1
303.9,313.0,28.4,74,184.20204925548154,5231.338198855676,1
303.9,313.0,47.5,76,147.44541520848094,7003.657222402844,1
303.9,313.0,45.0,78,155.29939684245542,6988.472857910494,1
303.9,313.0,36.6,80,169.64600329384882,6209.043720554867,2
304.0,313.1,39.5,83,153.5191610054212,6064.006859714138,2
304.1,313.1,36.3,86,162.9439389661906,5914.864984472718,1
304.0,313.0,61.1,88,141.3716694115407,8637.809001045136,1
304.0,313.1,47.1,90,147.02653618800232,6924.94985445491,1
304.0,313.0,34.5,92,164.93361431346412,5690.209693814512,2
303.9,313.1,29.0,95,171.63567864112235,4977.434680592548,1
303.9,313.1,42.8,97,154.25219929125885,6601.994129665878,2
303.9,313.2,40.0,100,155.0899573322161,6203.598293288644,1
304.0,313.3,54.6,102,135.50736312483974,7398.70202661625,1
303.9,313.2,29.3,104,170.69320084504542,5001.310784759831,2
303.9,313.2,39.8,107,170.06488231432746,6768.582316110233,2
303.9,313.1,48.3,110,150.48228810695107,7268.294515565736,2
303.8,313.0,45.0,113,158.54570925116488,7134.556916302419,2
304.0,313.1,31.4,116,177.39526517270363,5570.211326422894,2
304.0,313.1,50.9,119,163.78169700714787,8336.488377663827,1
303.9,313.1,41.1,121,158.54570925116488,6516.228650222877,2
304.0,313.2,40.6,124,157.07963267948966,6377.43308678728,2
304.0,313.2,37.8,127,169.12240451825053,6392.82689078987,1
304.1,313.2,41.1,129,166.0855316197804,6826.115349572975,2
304.1,313.3,28.5,132,181.37461586725072,5169.176552216646,1
304.1,313.3,32.5,134,176.87166639710534,5748.329157905923,0
304.1,313.2,34.6,139,166.0855316197804,5746.559394044402,0
304.0,313.2,47.1,144,137.60175822723292,6481.042812502671,1
304.1,313.2,35.8,146,164.30529578274619,5882.129589022313,1
304.1,313.2,39.4,148,153.72860051566053,6056.906860317024,1
304.1,313.2,47.5,150,147.86429422895958,7023.55397587558,1
304.1,313.2,46.9,152,158.12683023068624,7416.148337819184,2
304.1,313.2,42.4,155,147.65485471872026,6260.565840073738,2
304.1,313.3,29.3,158,175.92918860102841,5154.725226010132,2
304.0,313.2,68.6,161,133.09880875708757,9130.578280736207,0
304.0,313.1,45.5,166,154.14747953613917,7013.710318894332,0
304.0,313.0,30.4,171,178.12830345854127,5415.100425139654,0
303.9,313.0,39.9,176,154.98523757709646,6183.910979326149,1
303.9,313.0,48.4,178,150.06340908647243,7263.068999785266,1
303.8,312.9,34.3,180,158.54570925116488,5438.117827314955,1
303.8,312.9,35.7,182,169.54128353872918,6052.623822332632,1
303.8,312.9,45.6,184,144.30382255489116,6580.254308503037,0
303.9,312.9,53.5,189,149.74924982111347,8011.5848654295705,2
303.8,312.9,49.9,192,143.1519052485749,7143.280071903888,1
303.9,312.9,42.5,194,159.8023463126008,6791.599718285534,1
303.9,312.8,47.9,196,148.59733251479722,7117.812227458787,1
304.0,312.8,42.7,198,161.47786239451537,6895.104724245807,1
304.0,312.9,62.5,200,142.73302622809626,8920.814139256017,1
304.0,312.9,53.9,202,137.49703847211327,7411.090373646905,1
304.0,312.9,46.6,0,156.55603390389135,7295.511179921337,0
304.0,313.0,42.1,5,147.3406954533613,6203.0432785865105,1
304.1,313.0,37.2,7,163.9911365173872,6100.470278446804,1
304.1,313.1,30.9,9,162.31562043547262,5015.552671456104,1
304.2,313.2,50.5,11,146.18877814704504,7382.533296425775,2
304.3,313.3,39.0,14,161.26842288427605,6289.468492486766,2
304.2,313.2,48.7,17,144.51326206513048,7037.795862571855,2
304.2,313.1,31.1,20,168.3893662324129,5236.909289828041,2
304.2,313.0,40.9,23,151.0058868825494,6176.1407734962695,0
304.1,313.0,45.3,28,147.44541520848094,6679.277308944186,1
304.0,313.0,46.8,30,152.2625239439853,7125.886120578511,2
304.1,313.1,34.6,33,174.46311202935317,6036.42367621562,1
304.1,313.2,46.6,35,143.04718549345523,6665.998843995014,1
304.2,313.2,44.9,37,153.3097214951819,6883.606495133667,1
304.3,313.3,24.9,39,185.87756533739608,4628.351376901162,1
304.3,313.4,43.8,41,155.19467708733578,6797.5268564253065,2
304.2,313.4,54.8,44,147.75957447383993,8097.224681166428,2
304.2,313.3,51.6,47,147.65485471872026,7618.990503485966,1
304.1,313.3,39.0,49,156.4513141487717,6101.601251802096,2
304.1,313.2,43.4,52,166.50441064025904,7226.291421787242,0
304.1,313.1,54.1,57,138.96311504378852,7517.904523868959,1
304.1,313.1,20.8,59,206.19319783061007,4288.81851487669,1
304.0,313.0,56.0,61,144.1991027997715,8075.149756787205,2
304.0,313.0,45.9,64,161.3731426393957,7407.027247148262,1
304.0,313.0,28.2,66,176.4527873766267,4975.968604020873,2
304.0,313.1,41.0,69,153.41444125030156,6289.992091262364,1
303.9,313.1,47.2,71,155.29939684245542,7330.131530963897,2
303.9,313.2,40.7,74,164.41001553786583,6691.487632391139,2
303.9,313.2,48.2,77,140.84807063594238,6788.877004652423,1
303.9,313.2,40.6,79,168.3893662324129,6836.6082690359635,2
304.0,313.3,52.8,82,148.17845349431857,7823.82234450002,2
304.1,313.5,45.8,85,153.93804002589985,7050.3622331862125,2
304.1,313.5,39.9,88,149.53981031087415,5966.638431403878,2
304.2,313.5,32.2,91,170.37904157968643,5486.205138865904,0
304.2,313.4,49.4,96,152.57668320934428,7537.288150541607,1
304.2,313.4,40.2,98,154.46163880149817,6209.357879820227,1
304.2,313.5,50.1,100,150.58700786207075,7544.409093889744,1
304.2,313.5,47.2,102,150.48228810695107,7102.763998648091,2
304.1,313.4,42.4,105,158.96458827164352,6740.098542717685,2
304.1,313.5,33.6,108,166.19025137490004,5583.992446196642,2
304.1,313.4,43.7,111,146.502937412404,6402.178364922055,1
304.1,313.5,44.6,113,153.8333202707802,6860.966084076797,1
304.1,313.4,56.6,115,143.8849435344125,8143.887804047748,1
304.0,313.3,36.7,117,159.0693080267632,5837.84360458221,1
303.9,313.2,44.4,119,161.26842288427605,7160.317976061856,1
303.9,313.3,51.6,121,145.97933863680572,7532.533873659176,1
304.0,313.4,45.8,123,145.4557398612074,6661.872885643299,2
304.0,313.5,26.2,126,181.37461586725072,4752.014935721969,2
304.1,313.6,37.4,129,162.9439389661906,6094.103317335528,1
304.1,313.6,43.7,131,150.90116712742972,6594.381003468679,2
304.1,313.6,46.7,134,144.7227015753698,6758.55016356977,1
304.2,313.8,44.9,136,155.0899573322161,6963.5390842165025,2
304.2,313.7,18.4,139,221.27284256784108,4071.4203032482756,2
304.2,313.8,53.9,142,146.71237692264333,7907.797116130475,1
304.1,313.6,31.4,144,168.7035254977719,5297.2907006300375,1
304.2,313.6,33.4,146,158.33626974092556,5288.431409346914,2
304.2,313.6,46.0,149,147.75957447383993,6796.940425796637,1
304.2,313.6,43.7,151,149.1209312903955,6516.5846973902835,2
304.2,313.6,40.0,154,153.8333202707802,6153.332810831208,1
304.2,313.5,29.8,156,176.34806762150706,5255.17241512091,0
304.2,313.5,41.3,161,160.43066484331877,6625.786458029064,2
304.2,313.5,37.3,164,163.04865872131026,6081.714970304873,2
304.3,313.5,48.1,167,148.28317324943822,7132.420633297978,2
304.3,313.5,25.4,170,188.7049987256269,4793.106967630923,1
304.3,313.5,15.1,172,235.09585024363616,3549.947338678906,2
304.2,313.4,42.5,175,150.1681288415921,6382.145475767665,1
304.1,313.3,28.3,177,180.6415775814131,5112.1566455539905,2
304.2,313.3,35.7,180,174.6725515395925,6235.810089963453,1
304.1,313.3,43.9,182,152.053084433746,6675.130406641449,1
304.1,313.3,50.0,184,148.17845349431857,7408.922674715929,1
304.1,313.2,25.8,186,191.00883333825942,4928.027900127093,1
304.1,313.3,45.5,188,150.58700786207075,6851.708857724219,1
304.1,313.3,24.5,190,197.18729889031934,4831.088822812824,1
304.2,313.4,28.9,192,181.6887751326097,5250.805601332419,1
304.3,313.5,36.7,194,153.3097214951819,5626.466778873176,1
304.3,313.6,40.3,196,155.92771537317338,6283.886929538887,2
304.4,313.6,38.9,199,158.12683023068624,6151.133695973695,2
304.3,313.6,32.1,202,165.98081186466072,5327.98406085561,2
304.4,313.7,35.0,205,158.0221104755666,5530.77386664483,1
304.4,313.6,39.1,0,164.2005760276265,6420.242522680197,1
304.3,313.5,42.0,2,159.69762655748113,6707.300315414207,2
304.4,313.7,33.5,5,168.28464647729325,5637.535656989324,1
304.5,313.7,32.9,7,174.8819910498318,5753.617505539466,1
304.4,313.6,38.9,9,165.98081186466072,6456.653581535302,1
304.4,313.6,38.4,11,164.30529578274619,6309.323358057453,1
304.4,313.6,43.1,13,157.81267096532727,6801.726118605606,1
304.3,313.5,41.5,15,152.053084433746,6310.203004000458,1
304.3,313.5,29.8,17,166.50441064025904,4961.83143707972,1
304.3,313.6,56.0,19,147.5501349636006,8262.807557961634,1
304.3,313.5,12.7,21,276.7743127812608,3515.033772322012,1
304.2,313.4,31.7,23,172.15927741672064,5457.449094110044,1
304.2,313.4,37.6,25,164.2005760276265,6173.941658638757,1
304.2,313.3,37.3,27,170.1696020694471,6347.326157190377,0
304.2,313.4,41.4,32,155.19467708733578,6425.059631415701,1
304.1,313.3,49.6,34,146.2934979021647,7256.157495947369,0
304.1,313.3,50.3,39,152.7861227195836,7685.141972795055,1
304.2,313.4,44.0,41,156.03243512829306,6865.427145644895,1
304.1,313.2,50.1,43,150.1681288415921,7523.4232549637645,1
304.1,313.2,18.9,45,212.37166338267,4013.8244379324624,2
304.2,313.3,45.9,48,153.3097214951819,7036.916216628849,1
304.2,313.4,23.5,50,179.3849405199772,4215.546102219464,2
304.3,313.4,32.1,53,170.06488231432746,5459.0827222899115,2
304.2,313.4,43.4,56,148.80677202503654,6458.213905886585,1
304.2,313.5,41.4,58,161.896741414994,6702.525094580752,0
304.2,313.4,32.7,63,171.63567864112235,5612.486691564702,1
304.1,313.4,29.6,65,177.60470468294295,5257.0992586151115,0
304.1,313.3,39.9,70,153.93804002589985,6142.127797033404,1
304.1,313.3,38.4,72,154.98523757709646,5951.433122960504,2
304.2,313.4,54.5,75,139.17255455402784,7584.904223194518,2
304.2,313.4,28.2,78,182.21237390820798,5138.388944211465,1
304.2,313.5,28.1,80,182.10765415308833,5117.225081701782,2
304.2,313.5,47.8,83,145.56045961632708,6957.789969660434,2
304.2,313.4,23.7,86,182.21237390820798,4318.433261624529,1
304.0,313.3,27.1,88,193.1032284406526,5233.097490741686,2
304.0,313.1,53.2,91,145.35102010608776,7732.67426964387,0
304.0,313.2,43.1,96,158.85986851652387,6846.860333062179,0
304.0,313.1,42.8,101,151.84364492350667,6498.908002726085,2
304.0,313.2,38.7,104,165.87609210954108,6419.40476463924,1
304.0,313.1,28.7,106,180.1179788058148,5169.385991726885,1
303.9,313.1,31.9,108,166.0855316197804,5298.128458670994,1
303.9,313.0,22.5,110,199.07225448247323,4479.125725855648,2
304.0,313.0,42.4,113,146.2934979021647,6202.844311051783,1
304.0,313.0,21.1,115,210.69614730075546,4445.68870804594,1
304.0,313.0,15.0,117,246.5103035516791,3697.6545532751866,1
304.0,313.1,35.7,119,172.57815643719928,6161.040184808015,1
304.0,313.2,30.6,121,170.90264035528475,5229.620794871714,1
304.1,313.2,46.9,123,149.4350905557545,7008.505747064886,2
304.1,313.2,48.0,126,152.053084433746,7298.548052819808,1
304.0,313.2,46.0,128,148.28317324943822,6821.025969474158,1
303.9,313.1,62.9,130,137.18287920675428,8628.803102104845,1
304.0,313.1,39.8,132,147.44541520848094,5868.327525297541,0
303.9,313.1,34.4,137,174.6725515395925,6008.735772961982,2
303.9,313.0,36.8,140,162.4203401905923,5977.0685190137965,1
303.9,313.0,36.0,142,158.85986851652387,5718.9552665948595,0
303.8,312.9,35.8,147,164.41001553786583,5885.878556255596,0
303.8,312.8,53.3,152,149.53981031087415,7970.471889569591,1
303.8,312.8,40.0,154,157.39379194484863,6295.751677793945,1
303.8,312.8,58.7,156,148.28317324943822,8704.222269742024,1
303.7,312.7,47.3,158,146.18877814704504,6914.72920635523,2
303.7,312.7,51.1,161,139.80087308474577,7143.824614630509,1
303.7,312.6,30.5,163,174.98671080495146,5337.094679551019,2
303.7,312.7,22.4,166,208.28759293300328,4665.642081699273,1
303.7,312.7,43.3,168,153.72860051566053,6656.4484023281,1
303.7,312.6,27.6,170,179.17550100973787,4945.243827868766,0
303.8,312.7,41.3,175,155.82299561805374,6435.489719025619,2
303.8,312.7,29.3,178,174.25367251911385,5105.632604810035,1
303.8,312.7,38.5,180,157.81267096532727,6075.7878321651,2
303.7,312.6,42.5,183,153.5191610054212,6524.564342730401,1
303.7,312.5,53.6,185,150.06340908647243,8043.398727034923,1
303.7,312.5,45.7,187,146.2934979021647,6685.612854128926,1
303.7,312.6,43.3,189,149.6445300659938,6479.608151857531,2
303.7,312.7,37.2,192,164.61945504810515,6123.843727789512,1
303.7,312.7,42.7,194,160.43066484331877,6850.389388809712,2
303.7,312.7,51.8,197,137.81119773747224,7138.620042801062,2
303.8,312.8,47.9,200,148.70205226991686,7122.8283037290175,2
303.8,312.9,37.2,203,166.39969088513936,6190.068500927185,1
303.8,313.0,59.9,205,142.94246573833559,8562.2536977263,1
303.8,313.0,32.9,207,171.0073601104044,5626.142147632304,1
303.9,313.0,31.4,209,170.27432182456678,5346.613705291396,1
303.9,313.1,29.6,0,174.35839227423352,5161.0084113173125,1
303.9,313.2,47.2,2,141.3716694115407,6672.742796224721,2
303.9,313.2,31.9,5,166.50441064025904,5311.490699424263,1
304.0,313.2,53.9,7,150.48228810695107,8110.995328964663,2
303.9,313.0,48.3,10,146.92181643288265,7096.323733708232,1
303.9,313.1,41.1,12,150.79644737231007,6197.733987001944,1
303.9,313.1,61.4,14,140.63863112570306,8635.211951118168,2
303.9,313.1,26.7,17,187.44836166419097,5004.871256433898,0
303.8,313.1,18.6,22,221.69172158831972,4123.4660215427475,2
303.8,313.1,42.2,25,152.68140296446393,6443.155205100378,1
303.6,312.9,57.8,27,144.61798182025015,8358.919349210459,1
303.6,312.9,45.3,29,151.84364492350667,6878.5171150348515,1
303.7,312.9,50.1,31,152.99556222982292,7665.077667714128,1
303.7,312.9,41.0,33,158.2315499858059,6487.493549418043,2
303.8,313.1,45.4,36,145.97933863680572,6627.461974110979,1
303.8,313.0,42.3,38,156.97491292437,6640.0388167008505,1
303.7,313.0,44.1,40,152.57668320934428,6728.631729532083,1
303.7,313.0,29.0,42,183.57373072476358,5323.6381910181435,1
303.7,313.0,28.0,44,177.39526517270363,4967.067424835702,1
303.7,313.1,28.4,46,176.24334786638738,5005.311079405401,1
303.7,313.1,47.4,48,156.66075365901102,7425.719723437122,1
303.7,313.1,34.8,50,180.22269856093445,6271.749909920518,1
303.6,313.0,31.6,52,166.818569905618,5271.466809017529,1
303.6,313.0,38.3,54,164.93361431346412,6316.957428205676,1
303.5,313.0,41.0,56,153.41444125030156,6289.992091262364,1
303.6,313.1,38.3,58,147.13125594312197,5635.127102621571,1
303.5,313.0,21.6,60,199.17697423759287,4302.222643532006,2
303.4,312.9,39.9,63,148.91149178015618,5941.568522028231,2
303.5,312.9,52.9,66,139.4867138193868,7378.847161045562,1
303.4,312.9,54.3,68,136.8687199413953,7431.9714928177655,2
303.5,313.0,59.5,71,138.4395162681902,8237.151217957316,1
303.5,313.0,40.3,73,162.00146117011366,6528.65888515558,1
303.5,313.1,23.6,75,198.65337546199459,4688.2196609030725,1
303.5,313.0,51.9,77,146.92181643288265,7625.24227286661,2
303.5,313.0,51.6,80,145.87461888168605,7527.1303342950005,1
303.5,313.0,38.5,82,155.19467708733578,5974.995067862427,1
303.5,312.9,44.7,84,164.61945504810515,7358.4896406503,2
303.5,312.9,36.9,87,161.6873019047547,5966.261440285448,1
303.5,313.0,46.1,89,156.24187463853238,7202.7504208363425,2
303.4,312.8,35.8,92,158.44098949604523,5672.187423958419,1
303.4,312.8,43.9,94,151.738925168387,6661.3388148921895,1
303.5,312.8,22.3,96,196.55898035960138,4383.265262019111,1
303.4,312.8,53.4,98,144.09438304465183,7694.640054584408,1
303.5,312.9,23.3,100,197.18729889031934,4594.464064144441,2
303.4,312.8,38.7,103,158.96458827164352,6151.929566112604,2
303.5,312.9,42.8,106,150.58700786207075,6445.123936496628,2
303.4,312.9,54.1,109,145.4557398612074,7869.15552649132,1
303.5,312.9,44.8,111,157.49851169996828,7055.933324158578,1
303.5,312.9,64.4,113,133.5176877775662,8598.539092875264,1
303.6,313.0,39.7,115,160.6401043535581,6377.412142836257,1
303.6,313.0,38.2,117,146.18877814704504,5584.411325217121,2
303.6,313.1,44.1,120,146.08405839192537,6442.306975083909,1
303.6,313.0,30.9,122,169.33184402848985,5232.353980480336,1
303.7,313.1,41.2,124,149.01621153527586,6139.467915253365,1
303.5,313.0,34.0,126,168.17992672217358,5718.117508553902,1
303.5,312.9,44.0,128,157.1843524346093,6916.11150712281,1
303.5,312.9,30.4,130,169.4365637836095,5150.8715390217285,2
303.6,313.0,35.8,133,159.38346729212216,5705.928129057973,1
303.6,312.9,41.4,135,154.98523757709646,6416.388835691793,1
303.7,313.0,39.9,137,153.8333202707802,6137.94947880413,2
303.8,313.2,52.4,140,144.61798182025015,7577.982247381107,0
303.8,313.2,41.9,145,159.69762655748113,6691.330552758459,1
303.8,313.2,29.6,147,181.37461586725072,5368.688629670622,2
303.8,313.1,39.8,150,159.48818704724184,6347.629844480225,1
303.8,313.1,42.4,152,148.91149178015618,6313.847251478622,1
303.8,313.2,46.9,154,157.7079512102076,7396.502911758736,0
303.8,313.2,39.4,159,160.3259450881991,6316.842236475044,1
303.9,313.3,34.3,161,157.81267096532727,5412.974614110725,2
303.9,313.3,40.7,164,159.8023463126008,6503.955494922853,1
303.8,313.3,52.1,166,147.23597569824162,7670.994333878389,1
303.9,313.3,35.0,168,164.09585627250686,5743.3549695377405,2
303.9,313.4,49.1,171,153.3097214951819,7527.507325413431,2
303.9,313.4,48.5,174,151.0058868825494,7323.785513803646,1
303.8,313.2,47.8,176,139.90559283986545,6687.487337745568,1
303.8,313.2,50.2,178,144.40854231001083,7249.308823962544,0
303.7,313.1,48.6,183,147.23597569824162,7155.668418934542,1
303.7,313.1,18.1,185,223.0530784048753,4037.260719128243,2
303.7,313.1,49.1,188,141.89526818713898,6967.057667988524,1
303.8,313.2,26.5,190,179.0707812546182,4745.375703247382,2
303.8,313.1,55.8,193,137.07815945163463,7648.9612974012125,1
303.9,313.1,37.2,195,156.1371548834127,5808.302161662953,1
303.9,313.2,44.1,197,155.0899573322161,6839.467118350731,1
303.9,313.1,49.3,199,149.22565104551518,7356.824596543898,1
303.9,313.2,29.1,201,175.92918860102841,5119.539388289927,0
304.0,313.2,31.7,206,168.80824525289154,5351.221374516662,0
304.0,313.3,34.8,211,160.22122533307945,5575.698641591164,1
304.0,313.2,42.6,213,155.0899573322161,6606.832182352407,1
303.9,313.2,48.0,215,148.91149178015618,7147.751605447496,2
303.8,313.0,43.0,0,149.4350905557545,6425.708893897444,1
303.7,312.9,49.8,2,152.89084247470325,7613.963955240221,0
303.6,312.9,23.5,7,196.14010133912274,4609.292381469384,1
303.7,312.9,32.6,9,163.9911365173872,5346.111050466822,2
303.6,312.8,30.8,12,178.12830345854127,5486.351746523072,1
303.6,312.8,27.2,14,179.0707812546182,4870.725250125615,1
303.6,312.8,33.1,16,176.87166639710534,5854.452157744187,2
303.6,312.7,32.9,19,171.42623913088303,5639.923267406051,1
303.5,312.6,39.0,21,156.66075365901102,6109.76939270143,1
303.5,312.7,47.0,23,146.817096677763,6900.403543854861,2
303.4,312.7,45.5,26,142.73302622809626,6494.35269337838,1
303.4,312.7,49.9,28,165.0383340685838,8235.412870022332,2
303.4,312.7,55.3,31,142.1047076973783,7858.39033566502,2
303.4,312.7,48.4,34,146.502937412404,7090.7421707603535,2
303.4,312.8,30.8,37,159.8023463126008,4921.912266428105,2
303.5,312.7,27.3,40,177.39526517270363,4842.890739214809,1
303.5,312.7,49.1,42,148.70205226991686,7301.270766452918,2
303.5,312.7,16.7,45,221.58700183320008,3700.502930614441,2
303.7,312.9,41.9,48,147.23597569824162,6169.187381756324,2
303.7,313.0,45.5,51,152.4719634542246,6937.474337167219,1
303.6,312.9,31.9,53,166.29497113001972,5304.809579047629,1
303.7,312.8,44.5,55,151.63420541326735,6747.722140890397,1
